"Date","Time","Open","High","Low","Close","TotalVolume"
06/08/2019,01:52:00,25534,25536,25512,25523,61
06/08/2019,01:53:00,25523,25530,25513,25513,27
06/08/2019,01:54:00,25513,25519,25506,25518,32
06/08/2019,01:55:00,25522,25524,25516,25524,26
06/08/2019,01:56:00,25524,25525,25510,25510,50
06/08/2019,01:57:00,25506,25513,25501,25509,19
06/08/2019,01:58:00,25510,25510,25504,25508,13
06/08/2019,01:59:00,25513,25513,25500,25501,29
06/08/2019,02:00:00,25500,25504,25495,25501,42
06/08/2019,02:01:00,25498,25508,25496,25506,20
06/08/2019,02:02:00,25505,25506,25497,25506,21
06/08/2019,02:03:00,25506,25521,25506,25514,40
06/08/2019,02:04:00,25513,25515,25510,25514,11
06/08/2019,02:05:00,25513,25513,25509,25509,12
06/08/2019,02:06:00,25507,25511,25501,25510,26
06/08/2019,02:07:00,25509,25523,25508,25518,33
06/08/2019,02:08:00,25515,25517,25510,25517,9
06/08/2019,02:09:00,25513,25518,25509,25514,23
06/08/2019,02:10:00,25518,25518,25513,25517,26
06/08/2019,02:11:00,25512,25522,25508,25521,54
06/08/2019,02:12:00,25520,25525,25516,25525,26
06/08/2019,02:13:00,25525,25525,25518,25522,17
06/08/2019,02:14:00,25525,25555,25525,25551,101
06/08/2019,02:15:00,25550,25555,25533,25551,71
06/08/2019,02:16:00,25549,25551,25537,25545,48
06/08/2019,02:17:00,25546,25553,25540,25543,32
06/08/2019,02:18:00,25539,25549,25539,25543,22
06/08/2019,02:19:00,25545,25552,25534,25551,20
06/08/2019,02:20:00,25548,25550,25543,25545,13
06/08/2019,02:21:00,25543,25553,25542,25547,33
06/08/2019,02:22:00,25548,25551,25537,25537,15
06/08/2019,02:23:00,25533,25533,25506,25514,53
06/08/2019,02:24:00,25506,25508,25496,25506,60
06/08/2019,02:25:00,25506,25508,25498,25502,24
06/08/2019,02:26:00,25500,25500,25482,25484,58
06/08/2019,02:27:00,25483,25492,25476,25481,35
06/08/2019,02:28:00,25484,25484,25467,25472,38
06/08/2019,02:29:00,25474,25482,25473,25476,33
06/08/2019,02:30:00,25473,25493,25473,25488,88
06/08/2019,02:31:00,25487,25498,25482,25482,68
06/08/2019,02:32:00,25480,25484,25465,25465,24
06/08/2019,02:33:00,25462,25462,25435,25439,141
06/08/2019,02:34:00,25440,25458,25438,25458,72
06/08/2019,02:35:00,25457,25469,25457,25464,37
06/08/2019,02:36:00,25468,25476,25464,25469,31
